videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
b6NkLHoNLT8,"How we created a completely new game mode in Rocket League",2019-08-21,Long Form,6M50S,410,841388,32390,1378
04QnTmlqvLU,"Why you should never celebrate too early in Rocket League",2019-08-17,Long Form,7M53S,473,1829441,59788,2073
xrHD8_jovDs,"Portal in Rocket League",2019-08-13,Long Form,11M35S,695,281207,8973,413
Jv7m3ONaKRE,"Drama in Rocket League",2019-08-09,Long Form,7M51S,471,993791,32913,1672
V-XoNkzdV9k,"The Four Man Gauntlet Challenge",2019-08-03,Long Form,11M,660,614426,14787,415
WIfmlaWSiOE,"Heart rate monitor game (DON'T LOSE YOUR COOL) while trying to play Rocket League",2019-07-30,Long Form,10M49S,649,364417,13184,982
hmOHSSZ8gjw,"Every type of Rocket League player together at a convention",2019-07-24,Long Form,6M26S,386,959115,39609,2089
Jox01ImAe1Y,"Pros Guess Rocket League Ranks",2019-07-17,Long Form,13M20S,800,3929906,64356,5888
iJyxYeS-3V8,"I went undercover to see what the Rocket League community is like",2019-07-12,Long Form,10M49S,649,1015278,28752,990
uEt5mEMOrxU,"The simple way anyone can rank up in Rocket League",2019-07-08,Long Form,7M12S,432,1181418,46803,2307
rTSRMB9wyiM,"The 5 stages every Rocket League player goes through",2019-06-30,Long Form,9M19S,559,1489048,50797,8538
wvzceRiVhec,"The biggest sunless plot twist of all time",2019-06-21,Long Form,6M23S,383,3487887,128775,5177
nU-erxXJbdA,"I made a real life Rocket league car (cosplay)",2019-06-17,Long Form,10M16S,616,699509,33003,2942
42PT9COjHk0,"3 Levels of Rocket League",2019-06-12,Long Form,10M27S,627,2698824,55996,4474
2fgwTJCvhfU,"Who would win: Sunless's Wife vs Fluump's Wife",2019-06-08,Long Form,14M18S,858,1861042,47502,4071
0MWUeK36IXU,"This is what Rocket League quickchats ACTUALLY mean",2019-05-31,Long Form,6M10S,370,2809937,103028,6306
KmOozaluU48,"Guess this mans Rocket League rank",2019-05-18,Long Form,13M11S,791,3566411,65675,2459
-aKxYVdnbrc,"A Bronze reacts to Rocket League pros",2019-05-13,Long Form,10M5S,605,3045610,65275,4083
x-F2w3KVpAk,"Ranking Every Rocket League Map (tier list)",2019-05-08,Long Form,7M54S,474,506783,20706,2262
-6b9Al5UOr8,"PLEASE DON'T KILL ROCKET LEAGUE",2019-05-05,Long Form,6M56S,416,1077448,41627,5004
ayqxH3jBrMg,"How I went from very bad to Grand Champion in 2 months (featuring doggo)",2019-05-01,Long Form,11M22S,682,1004692,31805,1700
kgMqvspqxTI,"The problem with every Rocket League car...",2019-04-26,Long Form,6M4S,364,4089484,116291,26136
zDQa5CdZvB4,"The reason toxic players are so good",2019-04-22,Long Form,10M15S,615,2512286,74064,3921
UMBMUhn_nXk,"The worst teammate I have ever had",2019-04-18,Long Form,7M34S,454,7296678,198586,9538
iWbS4IrzJp8,"The first Rocket League FPS",2019-04-15,Long Form,10M21S,621,175645,5815,322
Rz-crhoNJOU,"PC Players vs Xbox Players",2019-04-06,Long Form,11M27S,687,1427397,31688,5303
zb949E6hXqI,"We added guns to Rocket League",2019-04-01,Long Form,7M27S,447,520516,18822,921
II4FZhbTGLI,"Rocket League Drunk vs Sober",2019-03-25,Long Form,9M47S,587,1672298,41984,2128
yBbcwFGQUnQ,"My friend said he could make Rocket League in Fortnite - I didn't believe him",2019-03-19,Long Form,10M45S,645,1432636,35401,1372
zXf0LPwfrKQ,"How long can a Platinum last in Grand Champion in Rocket League?",2019-03-16,Long Form,9M22S,562,880298,23287,1613
x9d49UzgEiA,"What keeps Rocket League players out of champ?",2019-03-11,Long Form,11M29S,689,892239,26302,1573
SGGjtQ6Uxr4,"Toxicity in Rocket League",2019-03-06,Long Form,11M14S,674,968691,31696,3479
_qHE54-rz1w,"How one Rocket League pro comes up with insane maps",2019-03-02,Long Form,12M40S,760,900024,22810,800
iX_SBX8ptiA,"They actually did it...",2019-02-23,Long Form,5M25S,325,1068049,29002,1212
nZjNx7UlqWY,"How the Rocket League Mafia Works",2019-02-19,Long Form,14M48S,888,1531730,37698,1595
e-I5Mf0EtjQ,"professional rocket league explained",2019-02-13,Long Form,11M10S,670,1142879,29496,1893
Rn5haT5Jqtk,"What if you could BE the ball in Rocket League? (and other mini games)",2019-02-06,Long Form,11M43S,703,2696911,56041,1702
meytqaHSlTU,"WORLD RECORD Ball Carry in Rocket League 49+ Minutes",2019-02-02,Long Form,52M25S,3145,147575,7127,802
RozmO9Yjv6g,"What if Rocket League had REFS?",2019-01-28,Long Form,8M6S,486,3321597,74434,1993
szetq7VOTIk,"Why nobody uses toppers in Rocket League",2019-01-23,Long Form,6M41S,401,2634891,63196,4630
eF3vW6ZpV8M,"The 10 Worst Rocket League Mechanics",2019-01-17,Long Form,10M45S,645,2260695,47448,1900
zxKW3FRlPCM,"How much better is a pro Rocket League player than a regular player?",2019-01-10,Long Form,10M43S,643,4088650,73777,2550
llcJw9XCDyM,"I made a new Rocket League challenge - the DEADLY GAUNTLET",2019-01-07,Long Form,13M6S,786,524517,12892,577
IZMpbhTKDLE,"Rocket League Stereotypes",2019-01-03,Long Form,5M39S,339,4097976,87455,4905
p80r7GCv3qM,"I quit my job because of rocket league",2018-12-24,Long Form,2M28S,148,215767,15468,1157
RbmuZqMnZGA,"Mistakes every Rocket League player makes - ALG UNIVERSITY EPISODE 3",2018-12-20,Long Form,12M6S,726,851053,17298,1172
JvIC05Pw0V8,"We challenged strangers to 1v1 in real life Rocket League (hot wheels)",2018-12-17,Long Form,10M26S,626,4131765,97372,2456
MdQCQNaTukA,"PC players vs PS4 players",2018-12-13,Long Form,12M30S,750,749094,22089,3440
cCF-wBokZNM,"What penalties in Rocket League would look like (and other terrible ideas)",2018-12-10,Long Form,10M28S,628,1304185,38474,1308
E-thms5R9H8,"Making players guess other Rocket League players ranks 2",2018-12-05,Long Form,11M22S,682,575581,13219,1778
gXMaYKGdIv4,"How we added real curveballs to Rocket League",2018-12-01,Long Form,10M25S,625,2209431,51489,4233
f9aCSxSwTp8,"Giving keys to random players who can answer Rocket League questions! ep3",2018-11-28,Long Form,14M53S,893,494611,10729,716
9cBCYujsXMA,"I hired a shady essay writing service to make this video on Rocket League for me",2018-11-24,Long Form,7M34S,454,316297,10602,960
7vLD2fkxvIc,"This teammate stole almost all of my goals in Rocket League",2018-11-21,Long Form,11M53S,713,1813917,63476,1764
z1sQnomEWiI,"I tried to beat the new smart bots in Rocket League - impossible challenge",2018-11-17,Long Form,5M6S,306,1269235,33462,987
wB5R795WU-k,"From bronze to world champion in 8000 hours",2018-11-15,Long Form,4M37S,277,163227,5917,769
q8l4bPekWBA,"Are you smarter than a Rocket League champion? ALG UNIVERSITY EPISODE 2",2018-11-08,Long Form,12M40S,760,406727,11736,995
JMTlKJzoYS4,"I made Rocket League players try to guess other players ranks",2018-11-03,Long Form,12M15S,735,1419297,20307,3213
q0dIpmbYOc0,"The exact moment I realized I'm more toxic than people think",2018-10-31,Long Form,8M28S,508,1166121,36980,2879
663moC9iY7Q,"Why You Suck at Red Dead Redemption 2",2018-10-27,Long Form,2M57S,177,71037,3298,311
CWnyEa3N2fw,"I hired a Rocket League coach on fiverr then challenged him to 1v1",2018-10-25,Long Form,12M,720,3985331,69895,2739
W0eYPjiqHCY,"I used the scarab for an entire month - here's what happened",2018-10-20,Long Form,10M8S,608,2182650,55162,2344
lUBs4WTNLcE,"So my subscribers asked why they suck at Rocket League - ALG UNIVERSITY EPISODE 1",2018-10-17,Long Form,15M35S,935,860759,25034,1577
QqSGON2C11s,"How this single game in Rocket League changed my life",2018-10-10,Long Form,6M3S,363,1552327,61122,2183
SYtogLzH6As,"The true story behind Squishy Muffinz and the ceiling shot",2018-10-04,Long Form,10M50S,650,3566238,73304,2141
w8Un4IRwTL8,"I played the prequel to Rocket League: SARPBC vs RL",2018-09-29,Long Form,8M46S,526,5286671,88262,3622
jt0vfyqLjr0,"3 simple ways to break down ANY defense in Rocket League",2018-09-26,Long Form,5M54S,354,161482,5545,311
R6aoAVYj52M,"Why everyone uses the same 3 cars in Rocket League",2018-09-19,Long Form,5M36S,336,2412349,56259,3562
UgDDHi-_fyY,"60 reasons you aren't a GC in less than 3 minutes",2018-09-15,Long Form,2M42S,162,980282,32450,1903
cIxmxDvHkWU,"The true story behind the best goal in Rocket League history",2018-09-12,Long Form,11M32S,692,6695533,151126,3970
B6mXI1PUHWg,"How to Trigger a Rocket League Player",2018-09-07,Long Form,6M16S,376,780837,18030,1119
sfvTTRkAx_o,"How to be an Elite Rocket League Player With NO Advanced Mechanics",2018-09-04,Long Form,12M11S,731,1794997,37014,2435
GOMMXrdZrTQ,"Why You Suck at Demos in Rocket League - WYSARL 21",2018-08-30,Long Form,9M11S,551,315147,7343,770
j7gxlo11aVo,"Rocket League is hockey (not soccer)",2018-08-27,Long Form,7M47S,467,631370,20307,2279
ry_bSVVT9v4,"5 things Rocket League players need to stop doing",2018-08-24,Long Form,10M21S,621,503761,12842,784
2JEJgkVAVTo,"The Meme Cars of Rocket League - Rocket Fashion 6",2018-08-18,Long Form,10M31S,631,67105,1817,272
9fF2o2lqw1Y,"A NEW way to find out why you suck at Rocket League!",2018-08-16,Long Form,9M2S,542,116359,4731,402
N7z1VS-Gb1w,"Dear Rocket League...",2018-08-14,Long Form,23M39S,1419,123472,10523,6242
43jDls7CB5Q,"5 Signs that Rocket League Could Get Even Bigger Soon",2018-08-11,Long Form,7M27S,447,180973,5184,816
YBoiBAxKZj0,"Honest Rocket League Ad",2018-08-09,Long Form,3M29S,209,90625,4822,427
VnRMl9hz_00,"The 5 Worst Playstyles in Rocket League",2018-08-03,Long Form,7M14S,434,2078889,45404,3533
fBNYXDPs2G4,"Every Rocket League Player",2018-08-01,Long Form,4M57S,297,2951160,69772,2815
0I3V4hsyMPw,"The 10 Biggest Misconceptions in Rocket League",2018-07-30,Long Form,11M26S,686,818232,21035,2167
ZB6kkPf92UA,"8 Amazing Budget Car Designs (Under 5 Keys) Rocket Fashion ep 5",2018-07-27,Long Form,10M15S,615,82965,1857,230
_ApnlXoXsys,"Why the Octane is still the best car in Rocket League",2018-07-25,Long Form,10M4S,604,1012669,31902,2697
YYKhK_UKZv0,"How Every Pro Got Good at Rocket League",2018-07-23,Long Form,8M12S,492,515267,12476,773
B57w8OPRol0,"The 3 mental mistakes Rocket League players make",2018-07-19,Long Form,8M28S,508,256641,7740,531
1O-PQphoeaw,"Champs vs Grand Champs",2018-07-16,Long Form,16M17S,977,68190,1682,791
oiMNxGah5ds,"I pranked Fluump on JohnnyBoi's stream!",2018-07-13,Long Form,13M40S,820,1006731,20049,391
Y3nIQQJGJZ0,"7 EXPENSIVE CAR DESIGNS - Rocket Fashion 4",2018-07-11,Long Form,10M5S,605,193368,3334,294
5hFH4xy3YTU,"Why You Suck at Rocket League - When Ball Chasing is Good - Ep 20",2018-07-06,Long Form,7M40S,460,250644,6252,372
WavdLHLg9I8,"This team won 9 games in a row in Rocket League!",2018-07-04,Long Form,16M44S,1004,199235,4427,284
ceJMcykW2M4,"Does playing with the worst cars ruin your rank in Rocket League?",2018-07-02,Long Form,16M4S,964,372333,10530,2453
QEhxTfHYeCs,"How to use advanced rotation with 3 easy roles - THE FORECHECK",2018-06-22,Long Form,10M33S,633,165749,6931,461
2FYxHP_FQBE,"Giving keys to random people who can answer Rocket League questions!",2018-06-21,Long Form,11M12S,672,381011,7575,459
-_hro8NtzPs,"All of the Best RLCS Goals and Moments - SEASON 5 LONDON",2018-06-17,Long Form,9M14S,554,71315,2203,190
9Q6VL1MWbcI,"Is 11v11 Rocket League on a big map possible?",2018-06-15,Long Form,8M17S,497,522438,10703,789
DZ9Bin9_2JQ,"What RLCS WORLD CHAMPIONSHIP in LONDON was like (classic vlog)",2018-06-13,Long Form,11M32S,692,54103,2773,314
dZP3pOLtBQg,"The 5 best ways to get out of a slump in Rocket League",2018-06-07,Long Form,7M48S,468,170571,5920,605
KClyCbikIio,"How to deal with bad teammates in Rocket League",2018-05-31,Long Form,8M10S,490,301282,8689,1303
zcOuiiyAzcc,"THE CASHMERC GAMESHOW (cash cab + Rocket League) Ep 1",2018-05-25,Long Form,11M7S,667,93945,3152,374
llWms8tFM6M,"18 Skills Rocket League players can learn from soccer players",2018-05-19,Long Form,10M11S,611,109645,6258,663
gSYdrQc8En4,"10 Insanely Flashy Car Designs | Rocket Fashion episode 3",2018-05-05,Long Form,12M33S,753,268075,4530,329
8u0UMnDW0Kg,"Who made it into RLCS? Everything that happened at Regionals",2018-05-01,Long Form,12M8S,728,82317,2536,232
zBSCFwJMA0k,"3 situations you need to master in Rocket League",2018-04-27,Long Form,6M33S,393,1251321,32596,1025
H86fhEigjCY,"Then vs Now 3 DEFENSE The Evolution of Rocket League",2018-04-14,Long Form,9M14S,554,244420,5081,190
W6Y7pxOSoC8,"Everything you missed from RLCS in one video (goals, moments, standings so far)",2018-04-06,Long Form,10M42S,642,119482,4991,353
t1li_stc1C4,"Why You're Really Good at Rocket League (but it's smash mouth all star)",2018-04-01,Long Form,3M49S,229,57676,3125,359
qnsSS2Pg3YI,"Why You Suck at Rocket League - Fakes and Mind Games - Episode 19",2018-03-24,Long Form,7M45S,465,537529,10618,443
SM8nwh87bnE,"When Jon Sandman joins your team, everything gets intense",2018-03-20,Long Form,28M6S,1686,118954,2836,425
dJrJtfk7e8M,"Why you should play with Grand Champs",2018-03-13,Long Form,15M14S,914,41564,1070,171
aa7wMmidyKg,"Rocket League: Expectation vs Reality",2018-03-10,Long Form,5M27S,327,162451,6765,385
x-95HLQVpW8,"SunlessKhan Community vs Fluump Community",2018-03-04,Long Form,12M10S,730,69933,1998,140
ELTSN7SYQdc,"Why You Suck at Rocket League - Rules of Ones - WYSARL 18",2018-03-03,Long Form,4M35S,275,162754,5704,496
eCdfqZJBQng,"Then vs Now MECHANICS: The Evolution of Rocket League | Episode 2",2018-02-24,Long Form,8M6S,486,779657,14336,785
E8UPViibHcc,"10 MORE Amazing Car Designs on a Budget - Rocket Fashion - EP 2",2018-02-17,Long Form,10M15S,615,140114,2725,298
_nXMNua2ZXE,"Most Common Rotation Mistakes in Rocket League | WYSARL Episode 17",2018-02-09,Long Form,4M1S,241,233317,5890,390
V3YNBlq1zq0,"Goals, Goofs, and Gaffs: Dreamhack Leipzig BEST Moments",2018-02-02,Long Form,14M1S,841,386864,5153,348
kYZU6FqhIag,"10 Amazing Car Designs on a Budget - Rocket Fashion - EP 1",2018-01-24,Long Form,13M54S,834,619332,9822,489
6_N5SKAeYic,"The Best (and Worst) Walkouts in RLCS History",2018-01-19,Long Form,6M53S,413,285818,7315,340
idkBvbMJFHM,"RLCS Caster, 20 Questions - Carball and Chill Episode 2",2018-01-17,Long Form,13M32S,812,28433,1128,131
2aZA-NCRRgI,"The Best Defense in Rocket League | WYSARL Episode 16",2018-01-13,Long Form,8M1S,481,770182,21687,731
QX13RMoKG1c,"Rocket League with NASA",2018-01-08,Long Form,10M55S,655,35249,1134,181
EeciseeEw-U,"Then vs Now: The Evolution of Rocket League | SCORING",2018-01-03,Long Form,8M56S,536,691378,12553,743
OeP-LAmFy30,"Shitty Watercolour plays Rocket League - Carball and Chill ep 1",2017-12-20,Long Form,15M49S,949,54352,1753,236
uzelQeuodMo,"The Ultimate Training Guide Q&A + More Demonstration (from WYSARL ep 15)",2017-12-16,Long Form,9M38S,578,49496,1464,175
U5VXmGx9ou0,"The Ultimate Rocket League Training Guide (Fastest Skill/Rank Up Possible) | WYSARL 15",2017-12-13,Long Form,12M4S,724,1086022,37030,1216
oIiMPFgsoqc,"Are You Better Than a Quadriplegic? (meet quadnick)",2017-11-30,Long Form,13M44S,824,1523701,37755,1979
UAsffziSOfc,"RLCS Music Video | Pure Imagination | World Championship Season 4 LAN",2017-11-25,Long Form,2M33S,153,25660,1423,180
yiBzXZ4pNH4,"Best 2v2 ROTATION & STRATEGY in Rocket League | WYSARL Episode 14",2017-11-21,Long Form,6M46S,406,1434834,34377,1186
Hm5v6mKni_8,"CHAMP FOR THE HATERS (and wong)",2017-11-02,Long Form,9M22S,562,57185,1751,357
3bnnEBVw3zE,"Rocket League in 2017 Keys and Crates | WYSARL Episode 13",2017-10-28,Long Form,4M21S,261,234114,5120,512
AxFMTdryWFg,"Rocket League on PC vs CONSOLE | WYSARL episode 12",2017-10-12,Long Form,7M22S,442,863178,18234,1778
_K6MTz2Y9Ak,"Why You Suck at Rocket League: Episode 11 BEWARE THE RAGE METER",2017-09-24,Long Form,4M21S,261,317330,7102,572
x1S5QTRm3BY,"If Rocket League was a movie",2017-09-11,Long Form,1M46S,106,219924,7461,754
Bbm2OvloEDY,"5 Pro Rocket League Skills G2 ESPORTS | Universal Open Series PART 3",2017-08-10,Long Form,4M16S,256,56994,2060,153
wquJJRDuf8E,"5 Intermediate Rocket League Skills | Universal Open Series PART 2",2017-08-03,Long Form,4M16S,256,65427,1699,177
3fNfJ-jG69w,"5 Essential Rocket League Skills | Universal Open Series PART 1",2017-07-26,Long Form,4M21S,261,82824,2501,156
7EZj2yLCh24,"The Rocket League Game Show | Skill & Trivia Challenge | SunlessKhan",2017-07-13,Long Form,31M7S,1867,28231,801,153
1ZcsE0_APxQ,"Why You Suck at Rocket League | Episode 10 | Season Finale",2017-06-09,Long Form,5M49S,349,283318,7142,484
1FmbTIC5urk,"Coach Wong gets carried? | Crazy good Rocket League night",2017-06-02,Long Form,14M37S,877,40315,1024,302
THcMLWOEc_o,"Why You Suck at Rocket League | 3v3 Rotation Explained | Episode 9",2017-05-26,Long Form,5M1S,301,769720,16687,659
2txxTHuBF2A,"DIAMOND FOR ALL THE HATERS - still suck though - WITH ROCKET LEAGUE COACH WONG",2017-05-18,Long Form,10M47S,647,66147,1297,250
BUSTvW42Fa8,"Why You Suck at Rocket League | REALEST ADVICE | Episode 8",2017-05-13,Long Form,4M46S,286,355937,6871,345
HEsOFJbJUAI,"Rocket League makes friends fight | 2v2 + trash talk | Clan Taco",2017-05-10,Long Form,19M7S,1147,23034,408,74
2EopcWbyZJo,"Why You Suck at Rocket League | Episode 7 | Look Good Feel Good + more",2017-05-05,Long Form,3M46S,226,313470,6261,299
QoflMmPgiak,"Why You Suck at Rocket League | Episode 6 | Best how to rank up tips + does it matter?",2017-04-29,Long Form,4M33S,273,399959,8152,519
p9PErMheR5c,"Idiot friends play Rocket League | Clan Taco",2017-04-25,Long Form,8M4S,484,32831,626,155
RVTu-QgfmSk,"Best 10K Sexy Community Montage | SunlessKhan",2017-04-22,Long Form,4M10S,250,25122,1355,304
GcG02ik0EyU,"Why You Suck at Rocket League | Episode 5 | Tilting + Controller settings + Fast aerials",2017-04-15,Long Form,4M8S,248,510189,9161,488
Lg1TiFS53GA,"Why You Suck at Rocket League | Episode 4 | Physical vs Mental | Best tips",2017-04-07,Long Form,4M15S,255,465469,8418,594
N7WnyiTVSCE,"Why You Suck at Rocket League | Episode 3 | best defense want balls",2017-03-31,Long Form,4M29S,269,560293,10023,550
D-Oveym6JiU,"Why You Suck at Rocket League | Episode 2 | Double jumps+defense+bad teammates",2017-03-25,Long Form,2M29S,149,613870,9335,299
Vu_DmCLVKgQ,"Why You Suck at Rocket League | Episode 1 | Ball Chasing",2017-03-19,Long Form,2M22S,142,946576,19824,786
y80ENu8X8SQ,"10 Tips That Will Make You Grand Champion - Rocket League",2017-03-10,Long Form,3M6S,186,136234,3307,368
nWUL31qiek8,"If - A Rocket League Film",2017-02-28,Long Form,2M44S,164,59329,2510,273
b6dirMVa838,"3v3 Livestream Party Night | Rocket League Fun | Clan TACO!",2017-02-23,Long Form,10M52S,652,9209,294,71
BKSVOXUiRWE,"3v3 Teamplay EVERYONE GETS RISING STAR | Rocket League Party | Clan TACO!",2017-01-25,Long Form,15M47S,947,89350,3025,629
