videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
uLhAzMppX5A,"Chicharron Crunch Wrap",2023-06-08,Short,28S,28,6399664,301504,1366
swTdBdJC1L4,"My Biggest Regret",2023-05-21,Short,1M,60,45875150,2557395,7802
GnjVV-Dl-LI,"I Turned Pork Into Cotton Candy",2023-05-15,Short,43S,43,3195725,202830,1226
3mppFmB_HSA,"1,000 Pounds of Bacon Jerky",2023-05-10,Short,49S,49,11048080,513536,2466
aP_7yKOk6Ok,"A Very Average Steak (Sierra Steak School)",2023-05-05,Short,26S,26,13213850,817506,2237
tX0ZMeEkXGg,"My Professional Fishing Career",2023-05-04,Short,1M,60,6196619,451566,1170
8g6-d57Y7xE,"I Cooked a Furry Steak",2023-05-02,Short,37S,37,5573005,393943,4724
IvaUCK4IxAE,"$10,000 Dry Aged Tuna",2023-04-28,Short,37S,37,4400256,294431,964
s486nYbO80Y,"The Steak Review: Joshua Weissman’s Steak House",2023-04-25,Short,53S,53,4344250,274704,648
NP0kQndK4Fw,"Wagyu A5 Spam",2023-04-16,Short,1M,60,16751617,836203,2687
Ij-scaFkBrI,"The Budget Friendly Tomahawk",2023-04-10,Short,24S,24,21914244,965521,4991
AwgwwNQpvuw,"The Half Cow Beef-Chetta",2023-04-07,Short,53S,53,4036007,285741,1842
haIUqAmKqzo,"Can You Guess This Cut?",2023-04-05,Short,9S,9,1841825,80974,1559
rlRPQqKyICY,"The Best BBQ in KC is From Texas",2023-04-03,Short,34S,34,7163962,415510,1994
CkqxjtEyK7I,"I Feel Like a Traitor",2023-04-03,Short,34S,34,1753005,109896,483
UMUL5zvfpuw,"“I Can’t Believe It’s Not a Ribeye” (Steak School)",2023-04-01,Short,24S,24,1523003,108649,245
ZeDEaNJzAl8,"How Kansas City Thai BBQ is Made",2023-03-28,Short,34S,34,1546970,94159,348
czQhfN6PEcY,"The Craziest Meat Feast of My Life",2023-03-27,Short,47S,47,1084994,69702,336
